USER_ID,fish.age,SYSTEM_CODE,IMAGE_NAME,fish.age.EU,original.age.EU,AGE_ERROR_CODE,DATE_READ,COMMENTS,Reader_ID
9,2,ZN,ZN0312F003,2,12,,1/10/2018,,3
9,4,ZN,ZN0313F006,13,13,,1/8/2018,,3
9,3,ZN,ZN0412M004,12,12,,1/10/2018,,3
9,3,ZN,ZN0413F013,3,13,,1/9/2018,,3
9,4,ZN,ZN0413M004,13,13,,1/5/2018,,3
9,4,ZN,ZN0413M007,13,13,,1/8/2018,,3
9,,ZN,ZN0413M013,,13,3,1/8/2018,,3
9,,ZN,ZN0413M999,,13,3,1/9/2018,,3
9,6,ZN,ZN0414M002,15,14,,1/10/2018,,3
9,,ZN,ZN0512F002,,12,3,1/8/2018,,3
9,3,ZN,ZN0512F004,12,12,,1/16/2018,,3
9,,ZN,ZN0512M001,,12,3,1/9/2018,,3
9,,ZN,ZN0513F001,,13,3,1/10/2018,,3
9,4,ZN,ZN0513F002,13,13,,1/9/2018,,3
9,,ZN,ZN0513M002,,13,3,1/8/2018,,3
9,5,ZN,ZN0514F002,14,14,,1/9/2018,,3
9,5,ZN,ZN0514M001,14,14,,1/9/2018,,3
9,5,ZN,ZN0514M003,14,14,,1/9/2018,,3
9,3,ZN,ZN0612M002,12,12,,1/10/2018,length does not match age,3
9,4,ZN,ZN0613F018,13,13,,1/12/2018,,3
9,5,ZN,ZN0614F017,14,14,,1/9/2018,,3
9,,ZN,ZN0614F024,,14,4,1/9/2018,,3
9,5,ZN,ZN0614F029,14,14,,1/8/2018,,3
9,,ZN,ZN0614M009,,14,4,1/8/2018,,3
9,6,ZN,ZN0615M003,15,15,,1/8/2018,,3
9,6,ZN,ZN0615M004,15,15,,1/9/2018,,3
9,6,ZN,ZN0615M005,15,15,,1/16/2018,,3
9,,ZN,ZN0700F002,,,3,1/12/2018,,3
9,,ZN,ZN0700M003,,,3,1/8/2018,,3
9,3,ZN,ZN0712F011,12,12,,1/8/2018,,3
9,,ZN,ZN0713F015,,13,4,1/9/2018,,3
9,,ZN,ZN0713F016,,13,3,1/10/2018,,3
9,,ZN,ZN0713F999,,13,3,1/9/2018,,3
9,4,ZN,ZN0713M002,13,13,,1/16/2018,,3
9,,ZN,ZN0713M008,,13,3,1/12/2018,,3
9,5,ZN,ZN0713M009,14,13,,1/12/2018,,3
9,3,ZN,ZN0713M014,12,13,,1/10/2018,,3
9,5,ZN,ZN0714F002,14,14,,1/5/2018,,3
9,5,ZN,ZN0714F003,14,14,,1/10/2018,,3
9,,ZN,ZN0714F021,,14,3,1/8/2018,,3
9,4,ZN,ZN0813F018,13,13,,1/9/2018,,3
9,,ZN,ZN0813F024,,13,3,1/9/2018,,3
9,4,ZN,ZN0813F025,13,13,,1/12/2018,,3
9,4,ZN,ZN0813M003,13,13,,1/5/2018,,3
9,4,ZN,ZN0813M021,13,13,,1/8/2018,,3
9,,ZN,ZN0813M022,,13,3,1/5/2018,,3
9,,ZN,ZN0813M025,,13,4,1/10/2018,,3
9,,ZN,ZN0813M026,,13,4,1/12/2018,,3
9,,ZN,ZN0814F005,,14,4,1/9/2018,,3
9,,ZN,ZN0814M003,,14,3,1/9/2018,,3
9,5,ZN,ZN0814M004,14,14,,1/9/2018,,3
9,3,ZN,ZN0912F006,12,12,,1/10/2018,,3
9,3,ZN,ZN0912F007,12,12,,1/16/2018,,3
9,4,ZN,ZN0913F001,13,13,,1/9/2018,,3
9,,ZN,ZN0913F003,,13,3,1/10/2018,,3
9,5,ZN,ZN0914F004,14,14,,1/10/2018,,3
9,5,ZN,ZN0914M003,14,14,,1/16/2018,,3
9,5,ZN,ZN0914M005,14,14,,1/5/2018,,3
9,,ZN,ZN0914M006,,14,3,1/9/2018,,3
9,,ZN,ZN0914M009,,14,3,1/10/2018,,3
9,4,ZN,ZN1013M004,13,13,,1/5/2018,,3
9,3,ZN,ZN1112M004,12,12,,1/16/2018,,3
9,3,ZN,ZN1212F011,12,12,,1/9/2018,,3
9,3,ZN,ZN1212F013,12,12,,1/10/2018,,3
9,,ZN,ZN1212F015,,12,7,1/5/2018,,3
9,4,ZN,ZN1212M005,13,12,,1/8/2018,,3
9,,ZN,ZN1214F004,,14,3,1/8/2018,,3
9,6,ZN,ZN1215F001,15,15,,1/9/2018,,3
9,,ZN,ZN1300M001,,,4,1/16/2018,,3
9,3,ZN,ZN1312M006,12,12,,1/8/2018,,3
9,,ZN,ZN1312M012,,12,3,1/8/2018,,3
9,,ZN,ZN1313F004,,13,4,1/16/2018,,3
9,4,ZN,ZN1313F006,13,13,,1/10/2018,,3
9,5,ZN,ZN1314F005,14,14,,1/9/2018,,3
9,4,ZN,ZN1413M007,13,13,,1/8/2018,,3
9,4,ZN,ZN1414F004,13,14,,1/8/2018,,3
9,3,ZN,ZN1512F011,12,12,,1/9/2018,,3
9,3,ZN,ZN1512F015,12,12,,1/10/2018,,3
9,,ZN,ZN1512F017,,12,3,1/9/2018,,3
9,,ZN,ZN1512F023,,12,3,1/9/2018,,3
9,,ZN,ZN1513F005,,13,8,1/9/2018,,3
9,4,ZN,ZN1513M004,13,13,,1/10/2018,length does not match age,3
9,2,ZN,ZN1513M008,2,13,8,1/9/2018,,3
9,,ZN,ZN8000F001,,,3,1/5/2018,,3
9,4,ZN,ZN8013F006,13,13,,1/8/2018,,3
9,4,ZN,ZN8013M008,13,13,,1/9/2018,,3
9,4,ZN,ZN8013M010,13,13,,1/12/2018,,3
9,,ZN,ZN8013M011,,13,3,1/5/2018,,3
9,5,ZN,ZN8014M004,14,14,,1/9/2018,,3
9,,ZN,ZN8014M005,,14,3,1/8/2018,,3
9,,ZN,ZN8100F002,,,4,1/9/2018,,3
9,,ZN,ZN8112M007,,12,3,1/9/2018,,3
9,4,ZN,ZN8113M003,13,13,,1/10/2018,,3
9,,ZN,ZN8113M011,,13,3,1/5/2018,,3
9,5,ZN,ZN8114F003,14,14,,1/5/2018,,3
9,,ZN,ZN8114F010,,14,3,1/5/2018,,3
9,,ZN,ZN8114F013,,14,3,1/12/2018,,3
9,5,ZN,ZN8114F015,14,14,,1/9/2018,,3
9,,ZN,ZN8114M003,,14,4,1/8/2018,,3
9,,ZN,ZN8200F001,,,3,1/9/2018,,3
9,,ZN,ZN8212M003,,12,3,1/10/2018,,3
9,,ZN,ZN8213M998,,13,3,1/12/2018,,3
9,,ZN,ZN8312M006,,12,3,1/10/2018,,3
9,3,ZN,ZN8312M009,12,12,,1/5/2018,,3
9,,ZN,ZN8312M017,,12,3,1/12/2018,,3
9,,ZN,ZN8312M018,,12,3,1/9/2018,,3
9,,ZN,ZN8313M001,,13,3,1/9/2018,,3
9,,ZN,ZN8313M002,,13,3,1/16/2018,,3
9,4,ZN,ZN8313M007,13,13,,1/12/2018,,3
9,,ZN,ZN8313M010,,13,3,1/10/2018,,3
9,,ZN,ZN8314F006,,14,4,1/5/2018,,3
9,,ZN,ZN8314F013,,14,3,1/8/2018,,3
9,,ZN,ZN8314F022,,14,3,1/9/2018,,3
9,,ZN,ZN8314M006,,14,3,1/9/2018,,3
9,,ZN,ZN8314M011,,14,3,1/12/2018,,3
9,4,ZN,ZN8314M018,13,14,,1/16/2018,,3
9,5,ZN,ZN8314M021,14,14,,1/10/2018,,3
9,,ZN,ZN8400M005,,,3,1/8/2018,,3
9,,ZN,ZN8413M003,,13,3,1/8/2018,,3
9,,ZN,ZN8413M006,,13,3,1/12/2018,,3
9,,ZN,ZN8414F002,,14,3,1/16/2018,,3
9,,ZN,ZN8414F004,,14,3,1/9/2018,,3
9,5,ZN,ZN8414M005,14,14,,1/8/2018,,3
9,,ZN,ZN8500M001,,,3,1/5/2018,,3
9,,ZN,ZN8513M005,,13,3,1/5/2018,,3
9,,ZN,ZN8513M007,,13,3,1/10/2018,,3
9,4,ZN,ZN8513M010,13,13,,1/9/2018,,3
9,,ZN,ZN8513M011,,13,3,1/5/2018,,3
9,,ZN,ZN8514M008,,14,3,1/9/2018,,3
9,,ZN,ZN8514M010,,14,3,1/9/2018,,3
9,5,ZN,ZN8515F004,14,15,3,1/9/2018,,3
9,,ZN,ZN8612M001,,12,3,1/8/2018,,3
9,,ZN,ZN8612M999,,12,3,1/5/2018,,3
9,,ZN,ZN8613F005,,13,3,1/12/2018,,3
9,,ZN,ZN8613M004,,13,3,1/10/2018,,3
9,,ZN,ZN8613M011,,13,3,1/5/2018,,3
9,,ZN,ZN8613M013,,13,3,1/5/2018,,3
9,,ZN,ZN8613M014,,13,3,1/9/2018,,3
9,,ZN,ZN8614F005,,14,4,1/9/2018,,3
9,,ZN,ZN8614F009,,14,3,1/8/2018,,3
9,,ZN,ZN8614F012,,14,3,1/5/2018,,3
9,5,ZN,ZN8614M003,14,14,,1/8/2018,,3
9,5,ZN,ZN8614M004,14,14,,1/16/2018,,3
9,,ZN,ZN8614M006,,14,3,1/12/2018,,3
9,,ZN,ZN8712F001,,12,3,1/12/2018,,3
9,,ZN,ZN8713F007,,13,4,1/12/2018,,3
9,,ZN,ZN8713F008,,13,3,1/9/2018,,3
9,,ZN,ZN8713M002,,13,3,1/8/2018,,3
9,,ZN,ZN8713M003,,13,3,1/12/2018,,3
9,5,ZN,ZN8713M006,14,13,,1/9/2018,,3
9,,ZN,ZN8714F008,,14,3,1/16/2018,,3
9,,ZN,ZN8714M001,,14,3,1/16/2018,,3
9,,ZN,ZN8714M004,,14,3,1/9/2018,,3
9,6,ZN,ZN8715F002,15,15,,1/9/2018,,3
9,,ZN,ZN8715M002,,15,4,1/10/2018,,3
9,,ZN,ZN8812M005,,12,4,1/8/2018,,3
9,3,ZN,ZN8913M003,12,13,,1/9/2018,,3
9,4,ZN,ZN8914F005,13,14,,1/9/2018,,3
9,5,ZN,ZN8914F998,14,14,,1/5/2018,,3
9,,ZN,ZN9000F001,,,4,1/16/2018,,3
9,,ZN,ZN9014M001,,14,8,1/10/2018,,3
9,5,ZN,ZN9114M006,14,14,,1/5/2018,,3
9,,ZN,ZN9200M003,,,3,1/10/2018,,3
9,3,ZN,ZN9212M011,12,12,,1/10/2018,,3
9,2,ZN,ZN9212M017,2,12,,1/9/2018,,3
9,4,ZN,ZN9213F003,13,13,,1/5/2018,,3
9,,ZN,ZN9213M007,,13,4,1/9/2018,,3
9,5,ZN,ZN9214F004,14,14,,1/12/2018,,3
9,5,ZN,ZN9214F006,14,14,,1/9/2018,,3
9,5,ZN,ZN9214F013,14,14,,1/9/2018,,3
9,,ZN,ZN9214M003,,14,4,1/9/2018,,3
9,5,ZN,ZN9313F002,14,13,,1/10/2018,,3
9,4,ZN,ZN9313F006,13,13,,1/8/2018,,3
9,4,ZN,ZN9313M002,13,13,,1/8/2018,,3
9,4,ZN,ZN9313M010,13,13,,1/5/2018,,3
9,,ZN,ZN9313M012,,13,3,1/8/2018,,3
9,4,ZN,ZN9313M018,13,13,,1/10/2018,,3
9,5,ZN,ZN9314F002,14,14,,1/9/2018,,3
9,5,ZN,ZN9314F003,14,14,,1/8/2018,,3
9,5,ZN,ZN9314F008,14,14,,1/5/2018,,3
9,5,ZN,ZN9314F012,14,14,,1/16/2018,,3
9,6,ZN,ZN9315F004,15,15,,1/16/2018,,3
9,5,ZN,ZN9315M001,14,15,,1/9/2018,,3
9,4,ZN,ZN9413F008,13,13,,1/8/2018,,3
9,4,ZN,ZN9413M002,13,13,,1/10/2018,,3
9,4,ZN,ZN9413M015,13,13,,1/9/2018,,3
9,,ZN,ZN9413M016,,13,3,1/8/2018,,3
9,5,ZN,ZN9414F001,14,14,,1/16/2018,,3
9,,ZN,ZN9414F004,,14,3,1/5/2018,,3
9,5,ZN,ZN9414F010,14,14,,1/10/2018,,3
9,5,ZN,ZN9414F017,14,14,,1/8/2018,,3
9,5,ZN,ZN9414F019,14,14,,1/5/2018,,3
9,3,ZN,ZN9512F003,12,12,,1/10/2018,,3
9,3,ZN,ZN9512F004,12,12,,1/9/2018,,3
9,,ZN,ZN9512M011,,12,3,1/5/2018,,3
9,4,ZN,ZN9513F007,13,13,,1/9/2018,,3
9,4,ZN,ZN9513M006,13,13,,1/8/2018,,3
9,3,ZN,ZN9513M013,3,13,3,1/16/2018,,3
9,,ZN,ZN9514M016,,14,3,1/8/2018,,3
9,,ZN,ZN9515M001,,15,3,1/16/2018,,3
9,3,ZN,ZN9612M001,12,12,,1/5/2018,,3
9,3,ZN,ZN9612M003,12,12,,1/8/2018,,3
9,5,ZN,ZN9613F013,14,13,,1/16/2018,,3
9,,ZN,ZN9613F015,,13,3,1/5/2018,,3
9,,ZN,ZN9613M010,,13,3,1/10/2018,,3
9,5,ZN,ZN9614F001,14,14,,1/9/2018,,3
9,,ZN,ZN9614F003,,14,3,1/9/2018,,3
9,5,ZN,ZN9614M001,14,14,,1/5/2018,,3
9,,ZN,ZN9615M002,,15,3,1/10/2018,,3
9,5,ZN,ZN9712M002,14,12,,1/9/2018,"length does not match age
",3
9,,ZN,ZN9712M007,,12,4,1/16/2018,,3
9,4,ZN,ZN9713M004,13,13,,1/10/2018,,3
9,5,ZN,ZN9714F005,14,14,,1/9/2018,,3
9,5,ZN,ZN9714F006,14,14,,1/12/2018,,3
9,,ZN,ZN9714F011,,14,3,1/9/2018,,3
9,,ZN,ZN9813F012,,13,3,1/16/2018,,3
9,,ZN,ZN9813M010,,13,3,1/8/2018,,3
9,4,ZN,ZN9813M013,13,13,,1/9/2018,,3
9,5,ZN,ZN9814F007,14,14,,1/16/2018,,3
9,5,ZN,ZN9814F008,14,14,,1/5/2018,,3
9,,ZN,ZN9814F014,,14,3,1/8/2018,,3
9,3,ZN,ZN9814M003,3,14,,1/5/2018,,3
9,5,ZN,ZN9814M004,14,14,,1/8/2018,,3
9,5,ZN,ZN9814M005,14,14,,1/8/2018,,3
9,,ZN,ZN9814M009,,14,4,1/16/2018,,3
9,3,ZN,ZN9912M003,12,12,,1/10/2018,,3
9,,ZN,ZN9913M001,,13,4,1/12/2018,,3
9,,ZN,ZN9914M002,,14,3,1/12/2018,,3
9,,ZS,ZS0012F001,,12,3,1/24/2018,,3
9,,ZS,ZS0012M004,,12,3,1/19/2018,,3
9,3,ZS,ZS0012M008,12,12,,1/18/2018,,3
9,3,ZS,ZS0012M011,12,12,,1/22/2018,,3
9,3,ZS,ZS0012M014,12,12,,1/19/2018,,3
9,4,ZS,ZS0013F001,13,13,,1/18/2018,,3
9,4,ZS,ZS0013F005,13,13,,1/23/2018,,3
9,4,ZS,ZS0013F019,13,13,,1/19/2018,,3
9,5,ZS,ZS0013F023,14,13,,1/24/2018,,3
9,4,ZS,ZS0013F027,13,13,,1/19/2018,,3
9,4,ZS,ZS0013F030,13,13,,1/19/2018,,3
9,4,ZS,ZS0013M001,13,13,,1/19/2018,,3
9,,ZS,ZS0013M002,,13,3,1/23/2018,,3
9,4,ZS,ZS0013M019,13,13,,1/24/2018,,3
9,3,ZS,ZS0013M021,12,13,,1/22/2018,,3
9,5,ZS,ZS0014F002,14,14,,1/23/2018,,3
9,5,ZS,ZS0014F004,14,14,,1/23/2018,,3
9,5,ZS,ZS0014M002,14,14,,1/23/2018,,3
9,6,ZS,ZS0015M999,15,15,,1/18/2018,,3
9,,ZS,ZS0111M006,,11,3,1/18/2018,,3
9,4,ZS,ZS0113F001,13,13,,1/19/2018,,3
9,4,ZS,ZS0113F006,13,13,,1/23/2018,,3
9,4,ZS,ZS0113F014,13,13,,1/18/2018,,3
9,,ZS,ZS0113F019,,13,3,1/19/2018,,3
9,5,ZS,ZS0113F027,14,13,,1/18/2018,,3
9,4,ZS,ZS0113F032,13,13,,1/23/2018,,3
9,4,ZS,ZS0113F033,13,13,,1/23/2018,,3
9,,ZS,ZS0113F035,,13,3,1/23/2018,,3
9,4,ZS,ZS0113M003,13,13,,1/22/2018,,3
9,4,ZS,ZS0113M012,13,13,,1/19/2018,,3
9,4,ZS,ZS0113M027,13,13,,1/24/2018,length doe not match age,3
9,4,ZS,ZS0113M034,13,13,,1/19/2018,,3
9,,ZS,ZS0114F002,,14,3,1/18/2018,,3
9,5,ZS,ZS0114F004,14,14,,1/18/2018,,3
9,4,ZS,ZS0114F010,13,14,,1/19/2018,,3
9,,ZS,ZS0114F012,,14,3,1/23/2018,,3
9,5,ZS,ZS0114F016,14,14,,1/23/2018,,3
9,5,ZS,ZS0114F018,14,14,,1/18/2018,,3
9,,ZS,ZS0200F001,,,4,1/18/2018,,3
9,2,ZS,ZS0211M005,11,11,,1/18/2018,,3
9,2,ZS,ZS0211M007,11,11,,1/18/2018,,3
9,3,ZS,ZS0212M005,12,12,,1/19/2018,,3
9,,ZS,ZS0213F004,,13,4,1/19/2018,,3
9,5,ZS,ZS0214F014,14,14,,1/19/2018,,3
9,5,ZS,ZS0214F020,14,14,,1/24/2018,,3
9,,ZS,ZS0214F035,,14,3,1/18/2018,,3
9,5,ZS,ZS0214F036,14,14,,1/18/2018,,3
9,5,ZS,ZS0214M005,14,14,,1/18/2018,,3
9,,ZS,ZS0214M006,,14,6,1/18/2018,,3
9,5,ZS,ZS0214M007,14,14,,1/18/2018,,3
9,5,ZS,ZS0214M010,14,14,,1/22/2018,,3
9,5,ZS,ZS0214M013,14,14,,1/19/2018,,3
9,5,ZS,ZS0214M014,14,14,,1/23/2018,,3
9,,ZS,ZS0214M020,,14,4,1/18/2018,,3
9,3,ZS,ZS0312M006,12,12,,1/22/2018,,3
9,3,ZS,ZS0312M007,12,12,,1/18/2018,,3
9,4,ZS,ZS0313F002,13,13,,1/18/2018,,3
9,4,ZS,ZS0313F003,13,13,,1/18/2018,,3
9,5,ZS,ZS0313F020,14,13,,1/23/2018,,3
9,,ZS,ZS0313F023,,13,3,1/22/2018,,3
9,4,ZS,ZS0313F024,13,13,,1/23/2018,,3
9,5,ZS,ZS0313F037,14,13,,1/19/2018,,3
9,4,ZS,ZS0313M006,13,13,,1/19/2018,,3
9,4,ZS,ZS0313M024,13,13,,1/23/2018,,3
9,4,ZS,ZS0313M027,13,13,,1/19/2018,,3
9,5,ZS,ZS0314F001,14,14,,1/23/2018,,3
9,5,ZS,ZS0314F013,14,14,,1/24/2018,,3
9,5,ZS,ZS0314F020,14,14,,1/23/2018,,3
9,5,ZS,ZS0314M002,14,14,,1/18/2018,,3
9,5,ZS,ZS0314M005,14,14,,1/18/2018,,3
9,3,ZS,ZS0412F001,12,12,,1/18/2018,,3
9,3,ZS,ZS0412F002,12,12,,1/24/2018,,3
9,3,ZS,ZS0412M002,12,12,,1/19/2018,,3
9,3,ZS,ZS0412M006,12,12,,1/19/2018,,3
9,3,ZS,ZS0412M024,12,12,,1/24/2018,,3
9,3,ZS,ZS0412M026,12,12,,1/23/2018,,3
9,,ZS,ZS0412M030,,12,7,1/18/2018,,3
9,4,ZS,ZS0412M034,13,12,,1/24/2018,,3
9,4,ZS,ZS0413F002,13,13,,1/23/2018,,3
9,4,ZS,ZS0413F003,13,13,,1/19/2018,,3
9,4,ZS,ZS0413F004,13,13,,1/19/2018,,3
9,4,ZS,ZS0413F012,13,13,,1/23/2018,,3
9,4,ZS,ZS0413F019,13,13,,1/23/2018,,3
9,4,ZS,ZS0413F027,13,13,,1/23/2018,,3
9,4,ZS,ZS0413F029,13,13,,1/23/2018,,3
9,4,ZS,ZS0413F032,13,13,,1/19/2018,,3
9,4,ZS,ZS0413F033,13,13,,1/22/2018,,3
9,4,ZS,ZS0413F037,13,13,,1/18/2018,,3
9,4,ZS,ZS0413F040,13,13,,1/22/2018,,3
9,,ZS,ZS0413M004,,13,3,1/19/2018,,3
9,4,ZS,ZS0413M020,13,13,,1/24/2018,,3
9,4,ZS,ZS0413M024,13,13,,1/18/2018,,3
9,5,ZS,ZS0414F006,14,14,,1/23/2018,,3
9,5,ZS,ZS0414F014,14,14,,1/24/2018,,3
9,5,ZS,ZS0414F019,14,14,,1/24/2018,,3
9,5,ZS,ZS0414F020,14,14,,1/23/2018,,3
9,,ZS,ZS0414F024,,14,3,1/19/2018,,3
9,5,ZS,ZS0414F029,14,14,,1/24/2018,,3
9,5,ZS,ZS0414F040,14,14,,1/19/2018,,3
9,5,ZS,ZS0414F041,14,14,,1/19/2018,,3
9,5,ZS,ZS0414M004,14,14,,1/18/2018,,3
9,5,ZS,ZS0414M013,14,14,,1/19/2018,,3
9,5,ZS,ZS0415M005,14,15,,1/19/2018,,3
9,4,ZS,ZS0513F005,13,13,,1/23/2018,,3
9,4,ZS,ZS0513F014,13,13,,1/19/2018,,3
9,,ZS,ZS0513F020,,13,4,1/19/2018,,3
9,4,ZS,ZS0513F032,13,13,,1/19/2018,,3
9,5,ZS,ZS0514F005,14,14,,1/22/2018,,3
9,5,ZS,ZS0514F010,14,14,,1/18/2018,,3
9,5,ZS,ZS0514M006,14,14,,1/19/2018,,3
9,5,ZS,ZS0514M008,14,14,,1/19/2018,,3
9,6,ZS,ZS0515M002,15,15,,1/19/2018,,3
9,4,ZS,ZS0613M003,13,13,,1/24/2018,,3
9,5,ZS,ZS0614F009,14,14,,1/24/2018,,3
9,5,ZS,ZS0614F011,14,14,,1/24/2018,,3
9,5,ZS,ZS0614F013,14,14,,1/22/2018,,3
9,5,ZS,ZS0614F014,14,14,,1/19/2018,,3
9,5,ZS,ZS0614F017,14,14,,1/19/2018,,3
9,5,ZS,ZS0614M007,14,14,,1/24/2018,,3
9,5,ZS,ZS0614M008,14,14,,1/18/2018,,3
9,5,ZS,ZS0614M009,14,14,,1/23/2018,,3
9,5,ZS,ZS0615F002,14,15,,1/23/2018,,3
9,4,ZS,ZS0713F004,13,13,,1/18/2018,,3
9,5,ZS,ZS0713M003,14,13,,1/25/2018,,3
9,4,ZS,ZS0713M005,13,13,,1/23/2018,,3
9,,ZS,ZS0714M004,,14,3,1/23/2018,,3
9,5,ZS,ZS0714M006,14,14,,1/19/2018,,3
9,4,ZS,ZS0813F001,13,13,,1/24/2018,,3
9,4,ZS,ZS0813M008,13,13,,1/18/2018,,3
9,5,ZS,ZS0814F003,14,14,,1/19/2018,,3
9,,ZS,ZS0912M004,,12,3,1/23/2018,,3
9,5,ZS,ZS0914F011,14,14,,1/19/2018,,3
9,4,ZS,ZS1013F002,13,13,,1/19/2018,,3
9,4,ZS,ZS1013F004,13,13,,1/18/2018,,3
9,4,ZS,ZS1013F010,13,13,,1/23/2018,,3
9,4,ZS,ZS1013F011,13,13,,1/19/2018,,3
9,5,ZS,ZS1014M001,14,14,,1/19/2018,,3
9,4,ZS,ZS1113F003,13,13,,1/18/2018,,3
9,4,ZS,ZS1113F006,13,13,,1/23/2018,,3
9,4,ZS,ZS1113F014,13,13,,1/23/2018,,3
9,5,ZS,ZS1114M002,14,14,,1/23/2018,,3
9,4,ZS,ZS1213F010,13,13,,1/19/2018,,3
9,,ZS,ZS1213M006,,13,4,1/19/2018,,3
9,4,ZS,ZS1213M008,13,13,,1/19/2018,,3
9,5,ZS,ZS1214F001,14,14,,1/19/2018,,3
9,5,ZS,ZS1214F002,14,14,,1/24/2018,,3
9,5,ZS,ZS1313F004,14,13,,1/23/2018,,3
9,3,ZS,ZS1412M001,12,12,,1/18/2018,,3
9,4,ZS,ZS1413F002,13,13,,1/25/2018,,3
9,4,ZS,ZS1413F006,13,13,,1/18/2018,,3
9,4,ZS,ZS1413F011,13,13,,1/23/2018,,3
9,4,ZS,ZS1413F013,13,13,,1/19/2018,,3
9,4,ZS,ZS1413F998,13,13,,1/19/2018,,3
9,4,ZS,ZS1413M007,13,13,,1/24/2018,,3
9,5,ZS,ZS1414F002,14,14,,1/23/2018,,3
9,5,ZS,ZS1414M001,14,14,,1/23/2018,,3
9,,ZS,ZS1500F001,,,3,1/19/2018,,3
9,2,ZS,ZS1512M001,2,12,,1/25/2018,Not sure about this scale,3
9,3,ZS,ZS1512M007,12,12,,1/19/2018,,3
9,,ZS,ZS1513F006,,13,3,1/19/2018,,3
9,4,ZS,ZS1513F007,13,13,,1/24/2018,,3
9,,ZS,ZS1513M003,,13,3,1/19/2018,,3
9,,ZS,ZS8100M004,,,3,1/18/2018,,3
9,3,ZS,ZS8112M005,12,12,,1/19/2018,,3
9,,ZS,ZS8113M010,,13,3,1/18/2018,,3
9,4,ZS,ZS8113M012,13,13,,1/23/2018,,3
9,5,ZS,ZS8114F005,14,14,,1/19/2018,,3
9,5,ZS,ZS8114F011,14,14,,1/23/2018,,3
9,5,ZS,ZS8114F015,14,14,,1/23/2018,,3
9,5,ZS,ZS8114F040,14,14,,1/22/2018,,3
9,,ZS,ZS8114F047,,14,4,1/19/2018,,3
9,5,ZS,ZS8114F048,14,14,,1/19/2018,,3
9,5,ZS,ZS8114F050,14,14,,1/22/2018,,3
9,5,ZS,ZS8114F064,14,14,,1/19/2018,,3
9,5,ZS,ZS8114F077,14,14,,1/18/2018,,3
9,5,ZS,ZS8114F078,14,14,,1/19/2018,,3
9,,ZS,ZS8114F996,,14,3,1/24/2018,,3
9,,ZS,ZS8114M012,,14,3,1/18/2018,,3
9,,ZS,ZS8114M015,,14,4,1/19/2018,,3
9,5,ZS,ZS8114M018,14,14,,1/22/2018,,3
9,5,ZS,ZS8114M020,14,14,,1/24/2018,,3
9,5,ZS,ZS8114M025,14,14,,1/19/2018,,3
9,5,ZS,ZS8114M030,14,14,,1/19/2018,,3
9,5,ZS,ZS8114M034,14,14,,1/23/2018,,3
9,,ZS,ZS8114M042,,14,3,1/25/2018,,3
9,6,ZS,ZS8115F001,15,15,,1/19/2018,,3
9,,ZS,ZS8200F002,,,3,1/22/2018,,3
9,,ZS,ZS8200M003,,,3,1/19/2018,,3
9,4,ZS,ZS8213F009,13,13,,1/18/2018,,3
9,4,ZS,ZS8213M012,13,13,,1/18/2018,,3
9,,ZS,ZS8214F016,,14,4,1/19/2018,,3
9,,ZS,ZS8214F019,,14,3,1/18/2018,,3
9,5,ZS,ZS8214F040,14,14,,1/22/2018,,3
9,5,ZS,ZS8214F048,14,14,,1/23/2018,,3
9,,ZS,ZS8214M011,,14,4,1/23/2018,,3
9,,ZS,ZS8214M025,,14,4,1/19/2018,,3
9,,ZS,ZS8214M032,,14,3,1/19/2018,,3
9,,ZS,ZS8214M035,,14,3,1/19/2018,,3
9,5,ZS,ZS8214M037,14,14,,1/19/2018,,3
9,,ZS,ZS8214M041,,14,6,1/18/2018,,3
9,,ZS,ZS8214M044,,14,6,1/24/2018,,3
9,,ZS,ZS8215M004,,15,6,1/22/2018,,3
9,4,ZS,ZS8312F998,13,12,,1/18/2018,,3
9,,ZS,ZS8312M007,,12,3,1/23/2018,,3
9,,ZS,ZS8314F001,,14,6,1/24/2018,,3
9,5,ZS,ZS8314F004,14,14,,1/19/2018,,3
9,,ZS,ZS8314F005,,14,3,1/24/2018,,3
9,5,ZS,ZS8314F007,14,14,,1/18/2018,,3
9,,ZS,ZS8314M004,,14,3,1/24/2018,,3
9,5,ZS,ZS8314M005,14,14,,1/23/2018,,3
9,5,ZS,ZS8314M007,14,14,,1/19/2018,,3
9,2,ZS,ZS8411M001,11,11,,1/22/2018,,3
9,,ZS,ZS8411M002,,11,7,1/24/2018,,3
9,3,ZS,ZS8412F002,12,12,,1/18/2018,,3
9,4,ZS,ZS8413F001,13,13,,1/19/2018,,3
9,,ZS,ZS8512M006,,12,3,1/24/2018,,3
9,,ZS,ZS8612M001,,12,3,1/23/2018,,3
9,,ZS,ZS8612M998,,12,3,1/18/2018,,3
9,5,ZS,ZS8613F004,14,13,,1/23/2018,,3
9,,ZS,ZS8614F001,,14,3,1/18/2018,,3
9,5,ZS,ZS8614F002,14,14,,1/23/2018,LENGTH DOES NOT MATCH AGE,3
9,5,ZS,ZS8614F009,14,14,,1/19/2018,,3
9,5,ZS,ZS8614F012,14,14,,1/24/2018,,3
9,5,ZS,ZS8614F016,14,14,,1/18/2018,,3
9,5,ZS,ZS8614M001,14,14,,1/19/2018,,3
